IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
480.12,411.05,533.0,454.11,195.38,366.1,486.2,567.55,510.65,391.23,536.75,548.8,405.55,691.65,380.73,553.65,12.15,346.7,423.85,339.65,514.73,740.15,643.15,470.38,338.35,502.23,341.7,505.12
488.8,348.62,406.82,588.11,74.53,497.73,452.43,506.7,461.0,181.62,584.27,521.93,364.93,659.65,373.4,549.95,501.95,361.15,349.52,243.92,410.18,652.75,699.7,514.2,336.62,451.1,316.0,469.77
447.05,166.53,390.65,504.96,124.97,372.02,361.73,428.4,386.95,191.03,406.62,469.95,334.8,547.65,347.52,448.85,529.45,325.6,368.45,87.78,225.72,513.1,567.18,386.95,322.58,373.12,222.35,365.15
310.52,131.25,302.2,346.65,127.09,200.5,268.95,300.95,262.8,209.88,248.28,174.47,226.8,374.25,233.28,304.68,343.25,224.18,146.1,90.1,238.5,356.28,390.12,263.6,318.58,302.98,118.6,193.22
147.6,97.9,176.9,170.98,50.28,60.72,150.28,162.03,139.52,109.15,121.12,136.4,115.75,207.02,103.38,139.85,122.28,114.92,98.6,56.35,126.35,190.18,200.6,147.35,240.78,146.62,50.55,76.58
46.27,29.35,64.33,58.93,26.3,30.67,48.82,55.5,47.45,50.42,51.23,76.05,61.37,69.25,53.38,59.55,61.18,47.15,42.58,23.5,46.77,63.6,69.28,47.9,108.9,41.1,23.1,34.28
6.62,7.62,13.72,6.29,6.69,6.65,7.8,8.0,4.9,7.03,9.6,9.53,28.42,10.62,9.75,24.38,16.83,9.47,8.5,4.75,9.3,15.05,10.85,6.9,20.52,4.35,3.68,6.52
4.5,6.17,8.57,1.8,4.82,4.12,4.15,3.73,1.27,3.35,5.5,4.45,26.75,4.9,5.18,19.73,12.2,5.32,5.2,2.83,5.62,11.9,5.68,3.4,9.12,2.32,1.38,3.48
6.171666666666667,6.6,8.55,1.8,5.99,4.1,4.18,3.85,1.25,3.25,5.5,4.47,27.62,4.95,5.2,19.62,12.12,5.4,5.12,2.67,5.62,12.3,6.0,3.55,9.07,3.6,1.45,3.48
6.437777777777779,6.17,8.55,1.8,5.64,4.1,4.18,3.88,1.33,3.23,5.5,4.45,28.2,5.0,5.35,20.4,12.1,5.38,5.12,2.8,5.62,12.35,6.07,3.45,9.18,4.68,1.28,3.4
6.937777777777779,6.45,8.6,1.75,6.87,4.18,4.12,3.75,1.25,3.15,5.5,4.45,28.2,4.93,5.27,20.67,12.05,5.43,5.18,2.8,5.65,10.5,5.92,3.5,9.18,5.42,1.27,3.33
6.788333333333333,6.55,8.6,1.73,6.92,4.1,4.18,3.88,1.12,3.35,5.5,4.43,28.07,4.95,5.2,20.57,12.05,5.62,5.15,2.9,5.62,11.05,6.12,3.48,9.2,6.35,1.43,3.48
6.635,6.65,8.6,1.7,6.69,4.1,4.22,3.73,1.45,3.33,5.5,4.47,28.23,4.9,5.17,20.6,12.1,5.55,5.18,2.75,5.62,10.6,6.0,3.45,9.25,5.78,1.73,3.48
6.7122222222222225,6.55,8.53,1.7,7.24,4.15,4.32,3.88,1.02,3.27,5.5,4.43,28.33,4.95,5.1,20.68,12.1,5.3,5.15,2.75,5.6,10.75,5.95,3.45,9.07,5.35,1.4,3.33
6.725555555555555,7.22,8.55,1.7,5.83,4.1,4.3,3.75,1.1,3.35,5.5,4.45,28.55,4.95,5.03,21.15,12.07,5.53,5.15,2.82,5.6,10.75,6.1,3.42,9.1,3.2,1.57,3.48
6.408888888888889,7.33,8.53,1.7,6.84,4.1,4.3,3.7,0.95,3.27,5.5,4.47,28.62,4.9,5.25,21.65,12.1,5.6,5.15,2.75,5.6,10.95,5.92,3.35,9.15,5.3,1.65,3.33
6.749999999999999,7.38,8.57,1.7,5.75,4.1,4.3,3.75,1.07,2.95,5.47,4.47,28.88,4.93,5.25,20.0,12.15,5.15,5.15,2.75,5.6,11.1,5.97,3.4,9.12,6.0,1.4,3.45
6.997777777777777,6.62,8.57,1.7,7.73,4.1,4.25,4.08,1.4,3.45,5.5,4.45,28.88,4.95,5.12,21.12,12.07,5.18,5.12,2.85,5.6,11.07,5.98,3.58,9.18,6.75,1.52,3.45
11.250000000000002,6.25,9.4,2.05,6.97,4.92,5.15,5.03,1.85,3.62,6.22,5.0,29.0,6.42,6.05,20.07,12.85,6.0,6.25,3.4,6.35,9.9,7.17,3.62,13.85,5.85,1.48,3.48
43.760555555555555,7.5,10.12,2.35,8.2,4.88,7.22,6.35,2.65,4.1,11.3,6.5,30.5,7.6,6.5,11.03,11.88,6.78,6.65,3.8,10.62,17.4,7.55,5.28,13.95,10.07,1.88,11.48
51.32,56.33,82.3,50.6,41.17,51.95,65.55,52.98,60.05,51.2,92.45,75.45,82.75,60.23,66.1,59.8,81.27,69.43,117.05,38.52,80.65,101.12,65.95,62.17,163.02,74.8,27.65,78.78
110.62,86.78,138.4,141.84,94.84,79.53,155.68,125.45,119.2,156.65,174.57,131.15,126.15,180.28,168.9,153.22,165.7,192.65,176.8,80.2,168.08,185.62,228.12,109.6,320.88,121.68,113.3,160.98
278.0,116.95,423.07,317.2,219.93,153.47,336.2,333.9,355.68,309.05,512.05,373.12,317.23,438.85,304.68,256.9,473.1,318.92,324.02,132.43,408.98,472.18,437.9,386.38,379.45,356.4,225.98,368.22
384.15,316.27,448.8,462.51,204.62,151.47,379.45,437.55,367.57,335.43,488.5,472.5,360.2,575.42,326.9,425.1,533.8,339.25,432.95,252.15,510.87,633.6,508.15,396.68,367.27,468.98,264.88,497.27
315.52,200.65,316.1,306.68,166.86,212.03,258.0,406.05,360.77,256.7,221.6,288.75,246.95,402.32,245.7,323.78,442.3,265.65,330.7,225.25,237.82,347.48,373.07,248.05,356.35,246.9,170.7,278.12
228.63,237.0,317.88,279.28,107.53,210.8,274.55,268.73,220.67,227.1,272.07,279.98,213.85,289.98,276.8,294.17,283.52,310.85,248.53,159.12,302.85,443.3,350.17,277.15,346.55,304.85,222.7,310.55
187.77,111.75,170.25,224.35,80.01,115.88,161.5,193.75,169.7,140.88,141.92,201.27,162.82,264.12,200.22,171.08,205.6,160.75,157.78,90.82,116.55,154.73,230.85,148.62,337.05,131.47,102.42,99.12
182.82,107.53,189.05,201.32,61.22,111.53,116.4,217.42,199.58,132.03,172.62,226.55,181.05,232.67,185.4,165.93,215.67,151.98,162.43,100.83,121.88,166.07,206.65,138.68,331.05,154.45,90.4,133.9
104.3,64.85,77.15,125.0,48.98,56.9,86.53,112.73,99.6,75.53,53.25,91.3,93.47,145.9,102.7,101.97,112.08,75.7,82.42,61.35,54.48,93.45,125.12,71.25,264.27,38.35,50.98,18.7
19.55,30.606111111111115,19.55,17.0,9.15,12.52,12.18,15.57,8.35,11.53,11.38,11.93,32.35,24.9,14.07,31.35,19.55,13.75,18.82,7.75,13.58,20.83,20.95,8.65,58.55,9.17,7.12,8.15
7.58,8.825000000000001,9.35,2.15,9.77,4.62,4.93,4.7,2.07,4.03,6.17,5.4,28.0,5.88,6.03,22.32,10.32,6.38,5.88,3.33,6.65,14.0,7.15,4.35,12.65,5.8,1.95,3.42
7.47,6.748333333333334,8.6,1.75,7.56,4.1,4.03,3.62,0.8,3.05,5.5,4.4,27.6,4.65,4.92,20.42,10.43,5.3,5.18,2.55,5.6,12.18,5.9,3.45,9.07,4.25,1.07,3.0
7.0,6.900555555555555,8.6,1.7,6.86,4.1,3.98,3.97,1.0,3.38,5.5,4.4,27.55,4.65,5.07,22.47,12.05,5.35,5.15,2.55,5.622222222222224,13.4,5.9,3.5,9.1,5.55,1.48,3.05
7.17,6.927222222222222,8.5,1.7,7.18,4.1,3.95,3.97,1.1,3.12,5.5,4.4,27.45,4.68,5.17,22.08,12.18,5.43,5.15,2.6,5.6,10.82,5.9,3.52,9.07,3.55,1.38,2.82
6.85,6.852777777777778,8.537222222222221,1.7,6.05,4.1,3.98,4.35,0.78,3.12,5.45,4.38,27.62,4.97,5.15,20.2,12.15,5.25,5.18,2.62,5.62,11.12,5.9,3.38,8.95,3.52,1.4,2.98
6.3,6.951666666666666,8.532222222222224,1.7,6.14,4.1,4.0,4.3,1.27,3.33,5.5,4.38,27.95,4.95,5.2,20.93,12.17,5.3,5.12,2.62,5.65,9.5,5.88,3.05,9.12,4.42,1.67,3.22
6.15,7.06,8.52111111111111,1.7,6.6,4.1,4.03,4.15,1.27,3.12,5.5,4.43,28.32,4.93,5.15,21.85,12.22,5.2,5.15,2.85,5.62,8.9,5.97,3.0,9.12,4.12,1.45,3.4
7.33,7.319444444444445,8.519444444444442,1.7,6.61,4.1,4.03,4.3,1.45,3.52,5.5,4.4,28.6,4.9,5.1,21.9,11.97,5.12,5.15,2.75,5.6,9.97,5.93,3.65,9.1,3.57,1.6,3.12
6.17,7.484444444444445,8.531666666666666,1.7,6.02,4.1,4.1,4.45,1.27,3.27,5.47,4.4,29.0,4.88,5.18,20.27,11.8,5.38,5.15,2.92,5.62,9.68,5.9,3.58,9.2,4.15,1.3,3.2
5.28,7.484444444444445,8.527777777777779,1.62,6.17,4.1,4.05,3.85,1.27,3.17,5.47,4.47,29.57,4.88,5.12,21.17,11.38,5.03,5.1,2.75,5.6,10.2,6.07,3.45,9.15,4.3,1.48,3.23
7.0,7.463333333333332,8.527777777777779,1.61,6.54,4.1,4.1,3.85,1.33,3.1,5.47,4.43,29.98,4.9,5.2,20.67,10.95,5.15,5.18,2.65,5.617777777777778,11.72,6.12,3.22,9.07,4.78,1.27,2.92
7.15,7.315555555555556,8.522222222222222,1.62,7.62,4.1,4.07,3.83,0.93,2.98,5.47,4.45,30.4,4.95,5.1,19.17,10.62,5.47,5.15,2.8,5.5,11.85,6.0,3.22,9.1,4.97,1.32,2.9
11.12,9.808333333333334,13.706666666666667,4.53,8.57,6.27,8.22,8.82,5.52,6.57,10.03,9.55,34.17,10.6,10.17,21.82,15.2,9.88,9.5,5.7,10.0,16.38,12.08,6.05,30.83,9.02,3.65,6.15
46.98,31.1,77.08,52.49,37.12,26.8,59.75,65.65,63.85,52.73,69.38,71.25,94.97,84.28,99.85,77.05,82.83,68.58,75.8,40.22,63.9,62.42,105.18,40.38,290.98,45.67,35.08,40.27
100.75,51.65,143.22,133.79,114.07,74.12,189.18,177.0,149.57,151.78,176.6,173.47,176.0,193.57,232.8,182.47,192.05,218.35,211.8,116.75,181.88,119.42,276.2,130.18,384.32,164.65,123.95,151.38
218.42,91.5,265.07,256.8,196.29,139.1,304.0,329.38,251.9,239.65,317.3,272.92,255.27,364.9,319.2,221.93,342.45,309.77,351.68,216.4,319.5,338.6,318.48,258.7,371.95,266.43,177.93,265.75
320.45,141.15,438.3,379.76,255.84,190.55,402.57,424.08,363.88,300.43,425.42,425.7,352.5,506.0,370.18,266.5,487.48,363.8,455.88,212.05,434.88,582.33,424.4,365.77,389.43,380.62,209.57,366.9
383.9,351.55,556.2,491.92,249.74,173.73,463.27,481.43,422.38,398.12,459.12,488.23,376.4,585.62,365.88,462.05,572.92,380.62,469.6,338.1,504.9,656.58,593.9,424.4,370.05,463.8,333.1,471.0
431.68,438.65,534.23,489.63,229.19,347.48,455.27,513.5,494.5,342.1,495.8,553.73,418.12,628.67,389.83,504.02,636.85,361.25,456.82,387.4,510.02,603.2,631.17,473.15,358.3,500.9,337.73,360.55
483.08,419.35,486.25,588.6,97.41,447.1,475.85,524.27,454.43,223.95,515.73,545.62,414.1,646.6,379.38,539.17,594.85,377.53,386.62,276.05,470.7,644.85,666.62,485.88,353.45,491.4,328.35,484.15
480.65,169.68,435.98,531.26,154.59,422.35,430.43,468.65,372.8,227.55,362.2,481.95,360.32,582.15,345.62,349.18,488.95,350.55,372.25,111.2,184.48,587.23,641.12,424.23,331.07,443.48,274.32,404.62
407.85,104.03,320.1,394.74,173.62,194.97,337.5,332.07,299.1,244.57,252.38,368.57,278.1,463.2,40.15,264.9,353.0,250.12,156.15,139.45,290.38,460.35,442.7,339.05,343.68,323.85,155.78,176.9
190.7,124.12,197.05,212.44,40.42,60.97,211.75,198.5,185.95,207.7,75.32,242.08,173.6,267.05,5.05,129.27,83.17,131.43,105.47,86.03,125.05,279.75,259.05,205.57,235.85,138.35,52.2,65.47
56.9,30.23,53.73,75.42,36.27,31.4,66.7,80.17,48.7,32.0,40.97,92.23,65.53,110.3,5.1,55.05,47.05,39.55,47.17,48.65,38.2,69.47,87.38,53.93,114.58,42.7,21.8,28.3
9.45,8.0,12.5,6.68,6.99,6.47,8.32,8.65,4.45,6.47,9.03,9.18,29.8,11.27,5.18,26.1,16.12,8.25,8.32,4.82,9.28,11.2,10.47,6.42,19.83,5.42,3.08,5.25
6.47,6.95,8.55,1.8,5.19,4.1,4.0,3.65,0.9,2.82,5.5,4.4,28.28,4.9,5.18,21.2,12.38,5.05,5.18,2.5,5.6,7.78,5.8,2.95,9.05,4.05,1.12,2.73
6.72,7.25,8.5,1.71,6.12,4.1,4.03,3.65,0.88,2.92,5.5,4.4,28.38,4.97,5.05,20.1,12.3,5.22,5.2,2.53,5.6,9.0,5.88,2.95,9.2,3.8,1.1,2.88
6.53,6.97,8.55,1.7,6.27,4.1,4.07,3.7,0.95,3.05,5.5,4.43,28.8,4.97,5.3,19.82,12.07,5.47,5.2,2.58,5.6,9.78,5.88,3.12,9.1,3.92,1.35,2.9
7.12,6.85,8.53,1.7,7.09,4.1,4.12,3.6,0.82,2.95,5.47,4.45,29.32,4.9,5.2,18.88,11.72,5.53,5.18,2.58,5.6,8.8,5.82,3.1,9.25,4.3,1.3,2.85
7.7,7.12,8.57,1.7,6.94,4.1,4.1,3.55,0.95,2.8,5.45,4.43,29.4,4.88,5.1,18.02,11.45,5.45,5.2,2.7,5.57,10.6,5.9,3.0,9.05,5.2,1.4,2.92
7.28,6.95,8.53,1.7,6.99,4.1,4.07,3.38,0.88,2.95,5.47,4.43,29.48,4.88,5.15,16.27,11.3,5.43,5.2,2.48,5.5,10.78,5.9,2.88,9.15,5.12,1.47,2.9
6.82,8.1,8.55,1.7,6.53,4.1,4.07,3.35,0.6,2.88,5.5,4.45,29.77,4.9,5.12,14.38,11.07,5.08,5.18,2.42,5.6,11.43,5.9,3.08,9.18,4.28,1.3,2.97
7.65,7.95,8.53,1.7,6.7,4.1,4.05,3.23,0.62,2.9,5.43,4.47,30.17,4.93,5.18,12.75,10.6,5.15,5.2,2.58,5.6,11.7,5.95,3.0,9.07,4.65,1.25,3.1
7.1,7.8,8.55,1.7,6.39,4.1,4.07,3.35,0.9,2.9,5.47,4.47,30.5,4.85,5.12,11.5,10.35,5.1,5.18,2.58,5.6,11.68,6.0,3.0,9.07,4.7,1.35,3.25
6.88,7.45,8.55,1.7,6.61,4.1,4.07,3.4,0.6,2.95,5.5,4.45,30.77,4.85,5.2,9.97,10.2,5.2,5.2,2.5,5.6,11.83,5.95,2.95,9.1,5.05,1.52,3.18
7.07,6.85,8.6,1.7,6.61,4.1,4.03,3.33,0.78,3.05,5.5,4.4,31.15,4.88,5.07,8.43,10.03,5.65,5.18,2.38,5.6,11.88,5.97,3.0,9.07,5.4,1.58,3.12
11.62,8.77,13.72,5.42,9.55,6.6,8.9,9.22,5.88,7.28,10.4,9.88,35.42,11.18,10.421666666666665,9.12,15.35,10.4,10.03,5.83,10.85,17.73,12.65,6.62,34.23,8.57,3.98,6.5
45.25,33.6,79.58,56.77,44.38,28.7,74.53,87.45,78.78,55.45,79.65,73.45,98.83,99.8,9.9,64.85,100.05,70.48,80.18,49.75,87.7,64.05,113.27,48.47,304.98,51.33,37.12,43.2
119.65,66.53,151.9,167.54,125.72,74.93,178.32,244.8,199.78,156.22,229.88,196.8,215.68,281.45,5.4,180.22,255.48,213.28,208.0,137.7,175.5,43.6,310.25,152.6,396.68,183.8,131.9,163.0
243.6,85.53,286.82,297.1,211.15,134.8,324.32,350.8,295.07,255.73,406.7,318.92,302.1,446.93,5.12,237.45,387.2,324.12,336.75,229.95,340.48,309.35,394.35,289.7,370.38,315.68,202.28,290.5
350.5,113.35,513.73,427.16,281.66,206.25,435.82,475.5,407.1,356.75,558.42,456.5,385.5,574.0,5.08,315.38,538.75,375.25,450.98,245.0,474.5,605.5,476.13,417.4,382.33,441.15,250.08,452.27
440.85,374.45,595.75,555.27,299.4,177.6,498.83,538.47,446.12,430.73,593.92,553.88,429.43,664.12,5.35,518.33,619.45,390.08,538.5,401.82,577.22,287.65,683.83,504.17,361.88,509.83,356.47,531.75
505.62,522.6,603.75,490.46,244.59,380.95,560.65,574.35,524.67,388.4,518.3,599.05,424.57,691.68,5.5,564.62,674.45,364.45,491.6,447.98,582.6,727.1,654.47,529.53,342.73,528.7,405.3,561.5
559.22,471.6,515.47,650.79,65.31,592.33,550.05,573.18,513.75,223.159375,690.38,604.23,439.55,707.8,5.33,561.57,655.73,386.02,401.4,294.18,487.73,764.85,729.62,546.83,329.82,513.82,384.2,516.55
526.42,170.2,494.1,562.7,150.3,526.42,481.8,476.02,426.73,365.7,564.33,519.58,380.77,630.05,165.75,499.5,544.58,372.7,415.82,102.92,199.82,650.35,659.07,467.05,315.45,468.38,317.52,432.98
412.35,121.12,360.17,409.48,168.25,246.85,353.6,336.55,322.8,339.4,306.65,385.4,292.7,459.68,5.5,372.35,365.1,267.5,192.73,143.35,288.45,473.6,481.43,335.1,331.23,338.1,174.03,174.62
316.6,123.47,200.6,225.41,46.57,56.3,253.3,203.82,179.23,124.93444444444445,93.72,235.65,170.28,283.48,5.32,152.38,89.9,134.4,106.92,93.92,121.15,284.9,289.05,197.57,224.07,143.9,49.28,73.45
50.40222222222222,33.7,58.97,77.26,37.03,30.88,63.674117647058814,76.6,51.75,48.33500000000001,49.1,90.45,62.88,109.38,5.3,58.33,50.32,42.83,46.6,47.0,43.5,78.4,91.95,56.75,109.77,48.1,22.85,33.4
6.25,8.95,14.05,7.3,7.56,7.25,8.868823529411763,9.28,5.33,7.211875,10.65,10.45,29.15,12.1,5.2,26.9,16.75,9.48,9.18,5.8,10.33,12.68,11.7,7.37,21.05,6.4,3.65,7.25
6.08,6.3,8.55,1.79,4.84,4.1,4.08,3.33,0.82,3.328125,5.5,4.4,26.93,4.9,5.3,23.98,12.1,5.1,5.2,2.45,5.6,7.95,5.8,3.25,9.0,3.27,1.38,3.52
5.88,6.62,8.57,1.71,6.14,4.12,4.079411764705882,3.47,0.93,3.346875,5.5,4.43,27.15,4.9,5.15,24.12,11.95,5.22,5.18,2.82,5.6,9.03,5.88,3.05,9.17,4.22,1.48,3.58
5.15,7.05,8.53,1.7,6.64,4.1,4.104705882352941,3.48,1.2,3.361875,5.45,4.4,27.25,4.9,5.05,23.77,11.85,5.47,5.15,2.8,5.6,8.12,5.8,3.05,9.1,4.35,1.5,3.55
7.45,6.6,8.55,1.7,6.42,4.12,4.156470588235295,3.55,1.12,3.38375,5.47,4.45,27.77,4.93,5.12,23.8,11.62,5.47,5.18,2.9,5.57,8.3,5.83,3.03,9.12,4.07,1.3,3.47
8.43,7.35,8.55,1.7,6.37,4.12,4.1899999999999995,3.77,0.95,3.440625,5.5,4.47,28.3,4.9,5.25,24.15,11.1,5.53,5.18,2.9,5.6,7.82,6.0,3.12,9.1,5.1,1.5,3.6
5.12,7.22,8.48,1.7,6.86,4.15,4.206470588235295,3.58,0.7,3.44625,5.5,4.43,28.43,4.88,5.22,21.27,10.72,5.42,5.2,2.712142857142857,5.6,9.05,5.88,2.98,9.12,4.93,1.32,3.5
8.7,7.53,8.55,1.7,6.94,4.12,4.201176470588235,3.62,0.82,3.426875,5.5,4.43,28.75,4.85,5.15,17.9,10.43,5.1,5.18,2.6914285714285713,5.6,10.68,6.0,2.88,9.12,5.67,1.5,3.1
7.62,7.28,8.57,1.7,6.18,4.1,4.193529411764706,3.62,0.88,3.374375,5.5,4.43,28.6,4.85,5.05,16.78,10.22,5.55,5.18,2.6,5.6,12.0,5.95,2.92,9.12,3.48,1.57,3.0
6.88,7.55,8.53,1.7,6.44,4.07,4.184117647058824,3.5,0.72,3.34125,5.5,4.4,28.83,4.88,4.97,16.72,10.05,5.05,5.15,2.6,5.6,12.48,5.93,3.0,9.12,4.32,1.15,2.9
7.05,7.4,8.47,1.7,6.91,4.12,4.183529411764706,3.32,0.62,3.40375,5.5,4.43,29.12,4.85,5.05,15.95,9.9,5.2,5.2,2.52,5.6,12.57,5.97,3.1,9.17,4.3,1.27,2.9
7.05,6.82,8.53,1.7,6.71,4.1,4.191176470588235,3.45,0.9841176470588235,3.426875,5.5,4.4,29.42,4.75,5.08,14.8,9.88,5.6,5.18,2.58,5.6,12.5,6.03,3.23,9.07,4.65,1.25,2.95
11.88,9.53,14.25,5.23,9.9,7.03,9.171764705882353,9.55,6.71,8.098125,11.18,9.95,33.55,11.73,5.35,16.75,15.35,11.07,10.4,5.95,10.85,19.25,12.7,6.65,31.52,9.05,4.08,6.7
50.17,36.5,77.47,56.63,41.27,31.65,55.40117647058824,74.18,59.58352941176471,44.696875,76.72,66.25,85.83,81.72,36.02,63.85,78.33,70.07,68.65,27.95,71.33,74.4,85.57,42.83,274.77,53.37,37.72,42.95
116.62,65.17,151.3,153.52,119.21,74.95,153.50823529411764,201.72,158.1764705882353,120.891875,211.55,171.78,175.82,221.32,212.47,168.23,205.62,199.12,187.9,105.62076923076923,185.47,198.68,233.43,140.28,386.55,163.75,119.0,129.03
223.95,100.85,281.77,271.24,198.34,127.45,273.7164705882353,325.73,181.9,227.69187499999998,345.83,308.15,269.82,370.18,295.73,238.0,347.88,311.58,318.68,185.28733333333335,316.3,325.1,347.98,250.5,375.5,280.83,187.5,59.6
315.25,163.62,462.85,395.23,260.06,181.9,383.7094117647059,432.73,372.38,335.9,494.95,428.57,345.12,502.55,7.92,325.33,491.9,359.48,420.9,248.4,440.2,571.98,439.12,378.85,374.58,385.15,242.73,35.2
417.12,336.62,534.23,517.22,267.28,191.3,455.544375,517.05,431.05,386.07,581.15,526.4,385.12,623.88,76.45,473.93,585.48,375.4,466.98,377.83,529.47,617.9,625.55,466.07,361.8,464.75,337.93,21.45
460.52,380.52,447.35,464.92,242.92,288.7,476.78999999999996,536.48,445.3,319.78,461.15,504.33,368.88,647.88,379.1,485.77,557.83,342.6,403.48,387.55,426.33,685.15,613.5,448.23,349.27,399.82,371.15,13.15
405.55,368.38,465.18,523.81,131.05,408.05,441.378125,409.55,383.7,243.95,548.65,506.02,342.0,564.92,356.48,436.5,465.92,357.68,370.38,245.62,347.68,460.3,613.08,406.5,351.85,439.82,315.85,12.38
412.75,213.57,412.4,471.21,142.43,366.3,375.0070588235294,401.33,359.2,276.3,432.38,445.65,304.7,518.17,345.9,393.02,439.85,339.4,347.75,165.6,274.98,555.55,530.67,371.23,341.05,359.68,261.83,13.05
229.25,134.8,246.47,269.08,124.64,209.05,284.71625,269.5,251.6,216.35,260.27,261.62,188.9,305.3,220.65,244.18,277.68,218.68,213.15,145.0,249.32,354.4,298.55,249.57,310.45,214.8,134.78,11.47
175.6,103.12,174.18,215.77,72.45,93.12,170.72764705882355,188.07,160.62,117.4,139.12,203.62,144.12,247.72,138.78,152.35,137.32,136.03,113.35,98.38,143.0,236.88,233.92,160.97,285.55,136.72,78.55,10.32
44.82,34.85,56.03,55.48,26.79,33.27,29.3,49.9,40.5,40.65,50.12,54.52,53.6,66.65,45.5,62.58,50.65,43.27,41.1,28.68,38.35,54.75,61.45,38.0,108.2,38.42,23.27,8.8
12.7,12.27,16.75,10.38,11.29,8.1,13.57,13.15,10.22,9.55,14.57,15.35,33.1,14.47,15.35,32.05,22.25,13.6,10.0,8.95,15.57,20.0,14.3,11.05,27.5,8.9,5.7,5.7
6.2,6.22,8.5,1.8,5.22,4.1,4.07,3.47,0.75,2.92,5.45,4.43,26.62,4.9,5.08,27.9,12.05,5.05,5.18,2.62,5.62,7.9,5.8,3.08,9.15,3.23,1.02,3.4
6.47,7.1,8.47,1.77,6.19,4.07,4.05,3.48,0.8,2.88,5.5,4.43,27.15,4.93,5.05,27.83,12.0,5.28,5.18,2.52,5.68,9.47,5.82,3.12,9.12,3.92,1.17,3.33
7.02,6.9,8.45,1.7,6.6,4.12,4.1,3.62,0.9,2.98,5.47,4.4,27.32,4.9,5.12,27.15,12.1,5.45,5.15,2.62,5.62,8.0,5.82,3.0,9.12,4.9,1.1,2.92
6.4,6.55,8.47,1.7,6.39,4.1,4.22,3.65,0.88,3.0,5.5,4.4,27.58,4.9,5.03,25.82,12.07,5.48,5.18,2.58,5.6,8.3,5.82,2.98,9.18,4.3,1.02,2.98
6.45,6.42,8.5,1.7,6.04,4.1,4.2,3.67,0.95,3.05,5.47,4.4,27.6,4.9,5.12,25.95,11.9,5.55,5.18,2.62,5.62,8.88,5.82,3.1,9.12,3.55,1.2,3.0
7.15,6.88,8.45,1.7,6.73,4.1,4.2,3.47,0.8,2.95,5.47,4.45,27.95,4.9,4.97,26.05,11.7,5.42,5.2,2.65,5.6,10.3,5.88,2.9,9.18,4.82,1.3,2.88
7.05,7.4,8.45,1.7,6.27,4.1,4.2,3.38,0.72,2.9,5.47,4.43,28.1,4.9,5.0,25.65,11.5,5.1,5.15,2.58,5.6,11.4,5.93,2.92,9.2,4.8,1.27,2.82
7.03,7.17,8.43,1.7,6.63,4.1,4.2,3.33,0.85,2.9,5.5,4.4,28.2,4.85,5.03,23.73,11.5,5.12,5.2,2.6,5.6,11.9,5.9,2.9,9.28,4.47,1.02,2.88
6.78,7.62,8.45,1.7,6.46,4.1,4.18,3.4,0.88,2.9,5.47,4.4,28.32,4.88,4.95,22.48,11.4,5.07,5.2,2.62,5.62,12.38,5.95,3.02,9.2,4.25,1.12,3.0
6.83,8.22,8.53,1.7,6.59,4.1,4.2,3.5,0.8,2.98,5.5,4.45,28.78,4.9,5.1,21.55,11.18,5.25,5.2,2.67,5.6,12.17,5.97,2.88,9.12,4.33,1.3,2.98
7.62,8.05,8.5,1.7,6.82,4.1,4.18,3.42,0.75,2.98,5.5,4.47,29.1,4.9,5.27,19.23,10.83,5.6,5.18,2.52,5.62,11.82,5.93,3.0,9.1,4.1,1.25,2.95
11.98,10.65,13.9,5.3,9.09,7.02,9.1,8.62,5.28,7.1,11.38,10.0,33.05,11.43,5.35,20.55,15.75,10.5,10.2,5.8,11.05,19.22,12.2,6.7,28.4,9.4,3.8,4.28
54.85,42.9,74.68,58.57,40.85,35.7,62.9,69.03,54.58,50.62,69.83,66.65,75.82,80.45,10.7,69.75,71.35,68.47,64.62,42.58,67.3,79.1,75.45,43.35,239.07,55.3,36.42,6.05
124.2,85.05,164.67,155.26,102.87,81.12,166.22,173.65,143.9,128.75,173.9,167.27,152.38,204.82,195.9,161.57,182.93,170.18,164.55,108.78,168.75,188.2,193.5,117.35,373.77,140.88,102.62,8.6
225.62,126.2,280.6,266.89,170.15,131.68,278.95,300.15,252.53,216.32,321.65,282.05,245.32,358.2,314.6,232.88,322.15,275.23,280.32,188.0,287.57,315.98,321.9,218.6,380.65,245.15,173.1,11.07
307.57,176.4,408.3,384.54,234.3,182.7,381.3,402.88,346.2,299.8,462.27,401.52,325.15,488.73,369.55,324.02,440.98,346.55,375.52,242.32,409.2,516.33,425.15,335.77,375.18,339.28,235.08,12.62
