IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Aya-Nagar-IMD,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,ITO-CPCB,Lodhi-Road-IMD,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,CRRI-Mathura-Road,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC
46.44,130.3,18.73,27.83,114.0,33.77,33.98,64.7,32.77,62.42,10.77,31.03,32.8,450.9,88.13,27.42,39.95,69.57,109.95,90.18,61.72,34.85,88.8,50.62,18.77,62.27,47.1,33.88,258.93,29.41,131.0
47.92,256.65,18.25,28.15,212.5,64.62,38.1,75.92,94.25,100.62,19.0,65.35,40.22,122.8,143.31,31.53,49.9,127.78,228.07,194.38,176.07,56.45,107.0,145.65,34.33,63.05,150.85,183.5,210.36666666666665,41.53,256.77
58.36,315.0,28.1,33.5,257.2,107.55,37.85,76.5,179.97,179.05,30.65,158.15,172.28,106.85,358.38,49.45,66.78,123.01499999999999,324.7,243.41,318.8,128.22,89.95,282.38,55.65,115.35,246.57,444.33,275.21181818181816,119.22,379.92
90.94,330.92,33.25,38.72,258.07,173.5,35.12,259.35,191.18,216.17,48.13,172.25,171.6,161.65,480.74,78.0,102.28,120.1875,375.5,275.41,419.88,198.0,87.7,338.85,61.95,104.25,471.93,472.5,266.2442857142857,207.74,440.88
169.74,300.6,73.15,35.75,329.02,151.93,37.01,334.73,207.28,258.02,53.21,269.15,192.18,169.35,273.5080952380952,91.15,134.07,108.696,401.72,292.67,484.15,248.4,97.25,433.45,126.12,70.22,498.5,477.45,299.3475,243.08,452.65
217.03,281.18,147.25,61.15,250.43,181.55,39.45,264.15,284.5,256.7,65.66,324.57,179.3,165.82,314.62684210526317,134.57,179.5,89.07333333333334,428.97,283.23,335.0941666666667,314.47,81.7,319.15,78.0,88.8,323.15,461.5,264.804,233.16,475.95
255.85,278.88,137.77,50.38,280.25,165.45,32.15,269.77,266.65,238.43,75.33,339.98,192.43,165.1,497.77,191.68,228.05,103.99,310.38,294.67,457.05,325.7,92.4,304.73,49.98,109.42,491.55,380.15,265.5833333333333,170.58,437.95
304.07,246.9,101.1,45.22,348.85,144.9,23.81,296.02,237.85,264.88,72.86,349.77,156.02,167.18,301.1623529411765,229.55,232.03,92.73,308.4,297.79,453.5,335.98,108.12,260.48,115.3,94.2,317.5909523809524,322.05,240.8075,115.5,418.18
322.03,260.45,54.88,56.1,287.93,192.55,32.92,252.18,240.15,239.35,71.17,309.3,229.38,154.15,309.60842105263157,238.78,229.82,131.716,255.9,282.37,386.18,315.28,88.07,303.88,67.62,52.45,453.43,217.7,198.02999999999997,125.8,363.95
251.72,235.6,37.85,56.0,270.73,246.33,60.6,177.78,205.5,211.07,68.45,282.5,271.68,166.88,316.48619047619053,220.8,240.05,124.47833333333331,218.53,270.31,237.43,283.32,80.15,302.45,90.0,50.65,443.15,158.03,236.58666666666664,126.3,305.25
172.84,145.9,39.65,51.58,231.5,230.65,93.33,163.7,223.0,196.43,58.85,239.1,154.07,228.4,443.97,173.0,264.2,121.21625,231.6,226.48,185.8,181.95,79.44777777777777,175.6,79.8,47.5,435.7,94.9,243.545,86.06,259.65
120.26,130.25,32.08,47.67,161.9,157.6,71.02,204.1,211.55,177.47,54.89,205.12,158.05,223.2,364.16,148.78,252.8,127.86090909090908,192.85,192.59,147.55,115.72,71.65,116.47,65.85,51.65,362.15,89.92,263.0330769230769,58.97,227.62
122.28,114.58,27.38,42.08,139.62,133.65,68.12,310.75,160.78,156.62,46.28,156.7,164.27,213.45,352.77,129.15,222.23,179.95,180.78,149.5,146.32,76.9,78.42,88.2,84.97,64.12,238.45,96.55,244.40533333333332,49.38,176.85
156.19,127.8,27.48,45.15,118.6,118.5,80.34,243.93,117.38,139.73,41.87,117.2,129.53,202.38,299.56,125.42,180.4,160.28,142.72,144.3,135.55,55.85,82.22,90.28,124.45,69.67,148.53,117.2,243.32666666666668,45.18,124.2
138.0,116.18,32.22,43.62,85.72,85.03,56.13,254.3,95.25,113.67,29.03,106.6,114.95,137.62,236.66,122.8,121.58,164.57,142.85,109.75,135.03,44.73,76.6,99.75,104.62,76.7,103.43,112.6,279.41499999999996,41.92,99.65
111.78,114.4,34.65,48.62,81.6,119.03,40.82,340.45,83.35,102.15,20.63,98.3,106.28,110.55,211.54,111.5,105.08,149.4,101.43,93.47,95.25,43.9,64.2,110.45,100.2,104.5,96.38,121.68,236.96916666666667,48.32,103.6
104.95,126.07,39.7,48.48,97.95,101.88,41.0,250.72,76.3,94.53,22.2,83.9,91.08,127.88,212.63,90.03,103.0,134.93,110.3,62.31,102.8,42.73,70.88,117.35,70.9,77.28,96.53,90.55,194.9,51.37,98.62
113.74,117.1,42.7,37.7,93.32,70.12,54.88,153.3,72.0,90.75,22.77,62.33,71.95,339.25,108.12,72.45,100.78,123.72,106.6,78.35,98.09291666666667,47.55,74.67,76.85,57.6,57.3,125.7,82.17,153.45,46.35,95.6
128.5,88.9,32.65,31.55,84.75,56.23,52.85,93.25,73.03,103.72,21.26,56.95,58.73,250.2,139.61,48.27,96.97,94.68,102.75,64.68,78.97,43.5,84.1,79.15,46.88,48.4,114.15,57.22,122.28,40.39,105.05
101.11,62.27,45.08,27.12,80.83,44.5,39.58,52.6,81.42,102.83,19.81,52.62,50.9,224.05,104.52,39.55,116.55,82.92,86.93,45.19,77.6,58.9,81.95,63.2,33.8,38.67,98.38,54.9,140.53,35.69,117.55
58.51,58.33,38.97,30.45,74.03,41.08,31.03,33.55,53.58,90.83,18.06,55.55,43.88,233.88,115.03,35.1,70.1,105.2,61.12,61.09,97.7,58.7,85.18,50.62,22.77,27.95,54.33,53.25,176.05,35.25,84.58
45.71,51.5,48.53,22.57,83.82,35.08,30.24,30.65,45.25,80.85,17.0,49.23,32.25,272.48,87.31,36.78,60.45,91.97,59.12,51.77,82.35,51.78,83.6,43.38,20.12,27.45,36.98,42.6,155.65,35.39,75.6
35.58,52.53,38.77,25.7,57.05,25.98,32.95,27.17,40.5,71.75,14.28,43.55,29.15,287.88,85.72,32.98,51.68,88.03,55.1,28.57,74.9,47.47,89.95,44.6,18.35,22.4,29.23,37.45,124.48,35.04,60.2
39.28,60.43,34.35,31.8,82.53,26.45,38.54,31.45,38.8,65.52,14.6,37.82,38.73,369.3,93.88,31.05,49.03,97.12,70.65,34.36,74.95,45.4,99.9,42.08,20.57,35.02,33.42,43.08,199.4,34.76,81.17
44.96,124.85,38.35,34.4,111.15,36.5,43.43,82.92,64.58,63.45,16.15,50.88,64.85,439.25,98.38,27.68,51.75,165.5,79.7,88.98,124.97,51.18,129.82,52.85,30.73,55.15,48.45,59.02,249.55,46.94,152.7
50.86,216.32,37.4,48.23,85.75,45.6,49.67,103.45,75.55,93.65,23.79,63.35,85.22,195.68,110.91,30.98,63.48,197.1,124.42,142.73,174.22,55.82,114.38,72.78,59.73,64.8,116.15,64.3,217.820625,52.2,162.7
106.16,272.82,37.6,38.8,122.1,56.9,62.52,106.1,99.97,86.03,40.28,107.2,110.9,138.52,133.99,34.15,79.88,134.89615384615382,174.55,159.88,258.98,67.3,116.15,101.95,79.12,113.88,160.05,100.03,268.9483333333333,54.3,216.62
128.83,269.1,45.95,46.3,154.05,81.5,77.62,94.5,94.9,90.58,41.98,136.58,85.9,152.95,198.38,34.5,105.12,198.0,310.48,199.58,378.15,117.1,163.72,140.47,73.42,110.0,239.43,246.8,251.85222222222222,66.53,257.75
131.16,298.57,56.62,41.58,240.55,98.27653846153846,50.28,107.43,104.88,111.12,41.44,117.8,167.85,199.15,241.53,35.35,114.88,147.32857142857142,296.8,222.67,392.3,145.18,192.67,127.53,99.8,90.38,195.2,338.3,210.8,120.37,307.85
123.03,340.17,84.52,40.8,240.75,130.9,57.06,165.12,126.6,166.0,45.0,154.65,203.12,237.55,350.2,50.4,118.45,131.67333333333335,270.62,219.94,448.48,156.85,136.82,115.03,118.92,83.2,259.15,322.5,283.68333333333334,181.95,322.58
112.02,275.88,149.23,38.45,233.73,155.82,48.82,236.53,150.12,180.48,58.52,200.18,201.62,281.25,467.4,57.67,156.85,106.66,209.97,225.11,440.8,155.2,118.5,157.48,86.12,90.45,307.82,289.12,213.6685714285714,202.82,349.77
103.5,279.02,76.82,48.4,273.45,192.15,47.9,263.62,152.6,169.15,67.7,203.55,189.8,248.27,292.6315000000001,57.3,180.78,97.348,252.25,231.93,335.9,145.95,98.92,159.38,84.93,79.95,288.28,285.3,202.49777777777777,172.43,301.55
102.94,273.2,56.43,51.23,258.38,178.85,50.78,245.72,137.9,166.17,57.21,187.17,226.5,219.85,477.22,64.12,190.23,84.38400000000001,206.8,248.72,290.88,137.3,94.7,205.2,133.32,72.15,323.7,224.15,149.31777777777776,134.69,266.4
116.6,207.8,46.4,44.38,267.23,154.97,43.24,247.55,106.5,172.62,47.79,171.02,180.18,211.35,412.24,69.38,189.22,79.74600000000001,171.95,270.88,309.48,139.18,100.5,178.68,129.28,76.5,299.3,150.5,202.76,105.14,253.97
125.58,131.3,44.35,41.65,275.15,210.65,54.6,226.3,124.55,178.43,44.47,167.6,140.82,242.75,444.81,74.85,151.45,95.10500000000002,191.4,223.87,241.15,135.7,93.12777777777778,183.9,87.6,71.9,331.4,119.0,216.38333333333333,80.12,213.9
104.88,130.85,44.17,59.92,304.52,209.05,117.07,192.33,120.55,153.25,46.18,160.32,142.35,238.22,411.67,74.88,157.15,121.70777777777779,183.28,218.02,217.2,93.22,87.3,151.3,80.67,69.38,287.05,105.42,229.40428571428578,59.53,211.4
86.92,131.18,42.25,85.77,226.25,147.05,83.52,181.68,113.55,139.88,41.69,146.5,135.3,230.98,351.93,72.42,161.52,133.8823076923077,213.3,208.14,210.72,62.48,86.65,139.4,130.07,88.45,225.33,123.7,229.95066666666665,49.86,170.5
88.33,125.85,43.72,81.57,185.3,154.95,83.59,213.47,87.3,116.82,35.91,132.0,127.65,233.52,286.67,75.6,145.07,124.39846153846155,137.47,200.59,201.23,59.6,103.68,155.32,168.88,93.95,151.55,136.22,254.1538461538462,48.22,162.83
109.25,104.97,51.33,61.77,179.0,133.2,67.31,230.07,81.58,107.45,32.03,119.1,123.2,173.0,269.24,87.05,115.35,131.256875,122.62,171.14,185.03,56.7,110.5,128.85,120.47,152.18,115.32,190.25,285.924,49.91,135.55
134.25,152.47,70.85,58.17,166.82,131.72,91.78,221.95,81.67,143.52,29.31,118.23,124.57,143.48,268.93,129.15,97.8,194.52,154.57,187.64,195.45,72.55,101.47,246.03,152.68,237.4,186.38,196.32,236.0169230769231,55.52,182.8
208.16,138.45,67.72,49.8,128.15,132.9,67.85,200.97,88.85,108.5,29.95,128.68,103.97,135.6,308.5,134.4,97.92,191.1,135.23,174.62,219.85,97.33,137.15,227.02,131.97,173.65,154.2,232.15,235.1,53.41,210.15
237.08,107.18,70.1,69.3,130.23,93.22,54.96,141.6,93.25,137.32,26.65,91.3,84.5,135.52,307.33,119.45,127.42,123.55,149.07,98.17,184.5,129.45,113.88,181.55,96.05,95.72,149.88,131.32,241.6,46.24,163.25
83.22,90.35,67.83,39.0,86.62,47.8,36.54,100.9,77.15,95.17,32.24,85.28,78.38,158.23,213.22,46.85,139.55,137.8,111.4,57.03,157.85,105.32,85.08,89.82,50.33,51.2,140.1,107.55,151.47,39.33,155.0
44.82,73.4,64.33,31.52,61.4,27.12,34.03,48.42,55.72,61.47,22.79,61.38,70.12,125.78359999999999,165.23,34.6,107.35,94.2,90.93,37.32,125.32,79.6,54.55,54.25,24.25,32.52,82.77,89.4,71.22,42.74,63.47
43.88,55.67,29.6,23.95,35.38,24.33,29.78,35.1,34.77,57.42,13.81,45.15,37.35,20.95,105.61,34.33,63.0,65.65,62.55,30.96,62.32,74.5,33.9,35.6,19.22,29.05,39.17,49.7,55.85,35.45,39.17
27.31,48.58,16.52,23.8,24.8,24.1,20.7,31.8,31.35,60.72,10.07,31.95,32.33,33.08,71.77,26.65,53.9,35.33,63.8,23.12,33.0,50.75,11.35,29.75,20.18,32.28,19.32,41.15,48.75,28.88,20.58
23.35,31.77,16.55,24.27,21.65,24.33,19.63,20.73,26.7,58.65,8.2,27.45,39.85,17.02,60.37,23.2,47.73,25.73,50.95,15.73,37.6,59.27,9.88,35.92,21.32,36.55,16.42,46.77,36.2,22.54,22.5
23.66,36.45,24.35,30.42,24.95,24.85,18.94,19.8,21.7,61.35,8.35,42.78,45.55,18.23,38.22,22.4,50.8,35.85,63.25,13.48,68.17,38.1,11.68,35.67,25.2,37.33,16.45,56.2,39.58,18.13,26.55
36.43,44.9,45.58,30.05,46.7,31.0,28.73,26.68,30.4,44.542857142857144,10.5,74.3,52.45,303.3,53.62,25.0,70.12,89.22,99.05,16.42,75.45,50.6,18.65,53.38,33.2,131.52,30.93,74.45,62.27,23.66,89.9
40.98,192.0544,51.33,35.05,88.15,32.47,30.63,64.38,102.92,57.952999999999996,25.46,123.05,105.95,148.33,88.63,32.6,66.55,99.18,195.72,109.63,136.93,115.45,89.75,110.22,40.1,340.73,61.38,131.93,125.35,33.82,201.6
70.56,266.3664,124.15,34.85,186.45,45.23,77.49,111.8,129.72,74.09631578947369,45.3,168.7,137.02,98.05,127.7,95.85,109.55,101.12545454545456,272.62,246.19,305.32,225.38,128.62,240.18,93.92,141.70846153846153,173.0,343.75,219.88,59.56,346.25
170.42,475.35,133.78,38.2,313.7,58.5,72.79,162.43,209.48,87.19166666666666,53.67,330.3,85.80545454545455,203.2,184.43,140.85,141.0,110.76714285714287,362.6,286.94,375.32,346.75,109.38,365.8,134.15,335.8,209.18,449.75,232.70818181818183,65.79,293.49333333333334
267.8,483.05,75.38,47.88,313.05,61.43,39.72,182.5,236.7,101.24294117647058,74.13,315.77,103.20619047619047,270.18,348.58,180.53,182.93,90.1975,443.38,330.75,389.62,437.77,106.42,235.62,103.15,354.28,340.18,388.4,272.73583333333335,129.69,320.2694444444444
293.96,444.48,62.82,47.33,467.5,59.65,61.3,211.7,260.07,110.57000000000001,80.92,306.6,122.12,222.92,494.81,235.03,183.57,69.55666666666666,429.1,338.65,429.83,487.38,118.25,283.77,106.95,322.55,449.4,327.13142857142856,245.8842857142857,135.61,345.1258823529411
278.49,406.9,93.67,50.1,417.12,59.65,72.93,191.2,301.12,113.4864705882353,83.98,340.05,146.57428571428574,222.07,294.7214285714286,283.88,238.62,61.18333333333333,427.4,324.89,404.17,285.0445833333333,116.45,227.7,137.78,287.95,268.2325,488.75,261.30833333333334,148.44,341.47875
251.73,332.92,133.38,57.4,374.17,56.7,109.66,185.45,284.15,111.10705882352943,80.0,392.35,157.13714285714286,230.0,454.74,300.43,301.07,60.64000000000001,336.18,435.61,300.52,459.3,142.58,225.12,106.3,324.2,270.1689473684211,309.24818181818176,247.36625,163.62,336.9561111111111
209.24,281.55,104.03,56.8,338.8,57.67,77.24,180.05,266.1,107.53294117647059,84.06,364.85,152.43136363636367,247.1,306.00947368421055,285.93,376.97,87.76249999999999,308.2,375.25,93.58,426.02,115.42,237.43,73.75,301.08,282.23699999999997,500.0,194.31777777777776,189.17,318.6940000000001
190.5,279.1,97.62,52.98,289.98,65.28,60.2,175.0,254.75,106.63647058823528,93.22,335.38,210.7,244.5,462.08,256.55,307.57,79.2375,308.85,391.69,64.05,413.67,76.78,250.5,78.93,291.27,277.8561904761905,473.6,189.46200000000005,192.16,478.18
190.0,252.0,65.75,59.83,267.3,61.35,55.61,100.5,242.25,101.73176470588236,88.42,312.8,179.95,258.55,438.34,232.75,234.7,88.046,396.05,364.07,210.8,417.35,116.5,185.0,91.4,223.25,453.2,408.3,233.98846153846154,189.9,396.95
192.98,244.15,45.17,64.32,307.4,59.05,38.33,81.3,247.2,94.29,85.19,305.3,161.57,239.95,304.1104347826087,228.45,233.57,109.85285714285712,371.05,371.44,183.55,405.35,96.0,136.15,83.97,228.47,469.65,386.23,246.18066666666667,176.78,376.68
185.89,237.25,36.15,58.1,332.35,60.22,53.45,78.47,203.7,88.8064705882353,79.41,292.45,157.43,203.88,268.1947826086956,216.38,220.4,125.054,304.5,338.4,153.9,376.8,123.85,162.4,95.8,291.5,221.04291666666666,367.33,240.91000000000003,170.53,369.62
148.97,253.5,36.93,55.88,490.3,57.85,71.93,81.28,190.95,80.37823529411764,73.77,279.68,171.57,183.57,451.83,204.6,261.05,117.67333333333335,248.03,335.76,34.48,333.45,149.22,236.28,93.32,304.9,407.7,286.18,235.73999999999998,166.36,352.62
129.45,290.32,52.5,54.35,394.7,68.5,79.76,83.9,179.82,70.40058823529412,72.39,268.4,225.55,228.07,378.77,195.77,306.4,114.06857142857145,235.9,390.7,30.73,253.38,190.8,190.6,102.35,209.75,309.32,210.28,268.0718181818181,160.27,377.7
133.46,302.4,112.72,55.1,305.23,71.82,73.05,91.15,212.32,67.39176470588235,73.78,325.3,221.38,267.98,312.76,177.07,305.1,124.92222222222222,205.47,430.61,34.75,215.62,204.03,166.1,90.25,206.85,360.1,267.35,213.5,147.64,425.98
156.5,253.58,137.7,53.02,168.75,55.85,50.58,85.08,145.05,63.56,77.89,316.68,199.15,187.25,319.6,151.53,291.28,114.73049999999998,177.65,173.93,38.92,210.88,141.75,105.6,60.65,76.75,202.42,170.2,231.32,121.86,428.65
125.19,159.32,97.5,39.17,103.7,35.73,34.07,68.83,111.62,60.330555555555556,52.91,111.92,161.55,87.43,181.39,120.92,206.85,88.7,147.55,55.21,27.45,151.22,153.8,64.45,47.8,53.5,80.72,93.18,93.97,76.8,167.6
91.95,124.85,46.28,26.5,53.52,25.55,25.75,58.25,69.47,53.379999999999995,28.63,76.6,122.8,65.0,139.27,92.85,142.25,47.83,103.65,22.11,15.58,107.38,55.17,60.23,30.88,37.58,50.82,66.78,66.88,14.94,80.67
60.76,85.65,30.35,20.0,36.83,19.1,21.58,26.65,38.98,47.16999999999999,13.92,64.8,80.85,31.32,91.2,66.47,64.95,35.8,70.38,20.53,9.5,57.3,43.05,30.07,20.73,23.2,34.55,31.68,55.88,5.07,37.7
26.46,45.3,15.28,17.0,20.8,15.88,17.85,18.55,27.2,44.20777777777778,8.98,48.25,54.9,17.52,45.07,48.23,45.6,26.62,53.33,12.55,5.83,40.17,32.02,23.75,11.42,16.35,18.35,16.0,43.52,5.32,17.98
19.74,32.9,12.72,16.38,17.45,16.02,15.83,13.18,19.5,42.71166666666667,7.54,37.45,46.28,23.7,35.15,34.72,42.43,17.02,44.6,10.18,4.35,27.6,28.32,19.25,9.7,33.52,12.8,16.2,35.58,22.4932,16.55
18.95,23.58,11.6,21.342399999999998,16.75,16.9,16.57,13.0,16.5,39.69529411764705,7.04,32.23,34.52,20.1,29.39,24.9,40.88,16.77,39.97,9.22,4.92,27.45,26.98,19.27,10.3,19.48,10.9,19.23,36.83,14.97,16.3
20.44,28.52,15.18,22.7668,19.23,18.08,16.71,13.82,16.8,39.4,7.35,32.42,24.77,26.68,27.44,18.1,44.15,20.1,40.88,9.24,4.67,26.77,26.47,24.07,10.55,22.3,11.93,16.67,30.92,13.66,16.52
27.66,67.8,33.17,18.62,38.02,18.35,22.34,19.38,54.64318181818181,41.542352941176475,10.28,61.25,38.2,231.05,42.97,19.52,52.53,68.12,58.25,8.82,9.07,36.75,28.22,36.17,14.77,40.12,20.55,25.48,52.5,18.7,56.75
38.89,230.25,35.17,22.3,94.12,21.9,27.84,33.62,90.27952380952382,55.37882352941177,28.51,91.95,61.12,55.05,77.47,21.52,55.7,126.75,90.5,88.04,72.12,49.17,99.85,80.58,35.12,60.25,45.5,186.2,185.5,60.83,179.15
55.77,415.57,143.3,27.55,267.12,30.95,51.11,83.4,131.5672727272727,73.51411764705882,43.08,153.28,83.9,111.05,125.19,49.12,75.67,95.3723076923077,165.65,245.16,390.45,151.5,116.85,203.6,56.58,130.88,111.68,385.48,397.5,135.5,322.02
110.69,384.57,143.07,28.93,380.43,33.85,59.7,122.25,205.3,84.55823529411764,50.85,282.77,85.07,147.6,232.87,90.67,97.75,103.46333333333332,191.65,271.01,369.6,271.7,123.45,217.8,115.95,270.82,230.62,404.7,248.20461538461538,118.46,493.4
204.8,427.57,118.82,32.65,363.4,36.08,63.45,159.95,263.2,94.73882352941176,62.13,266.95,87.57,250.18,338.83,120.4,118.9,106.79428571428572,256.68,278.2,436.25,405.02,85.53,174.45,98.1,355.7,266.5,262.83157894736837,479.4,148.17,303.16049999999996
186.88,459.75,101.05,36.58,427.43,37.62,58.21,228.33,282.7,101.67352941176469,69.52,275.07,122.5,217.7,488.15,162.95,226.9,98.21,226.8,348.7,496.7,446.82,102.5,253.12,114.1,154.91192307692307,326.75,280.07,274.88363636363636,212.38,314.6022222222222
216.8,415.1,97.15,38.1,426.0,47.23,81.02,206.8,349.1,101.82352941176471,70.85,298.23,135.07,232.58,244.29684210526312,193.88,293.65,83.61999999999999,336.98,348.45,285.78272727272724,445.12,109.03,183.45,111.0,387.45,244.6319047619048,280.3542857142857,250.12777777777774,180.38,324.6094736842105
226.35,328.25,159.25,46.35,273.4948,53.72,89.85,201.72,355.75,101.25117647058823,74.66,311.08,138.72,214.97,229.35176470588232,236.98,240.72,88.284,436.15,385.84,262.46608695652174,479.15,137.62,182.08,116.15,349.45,234.85736842105263,258.82349999999997,265.9533333333333,212.09,314.47800000000007
221.73,279.25,118.48,52.95,492.4,69.0,85.89,139.57,339.65,98.47941176470587,74.19,337.88,168.6,213.72,239.90941176470588,267.8,248.6,98.46166666666666,412.73,392.65,433.73,278.4865217391304,160.38,185.48,76.55,258.75,216.30777777777777,237.11090909090908,220.7492857142857,241.52,295.0028571428572
212.57,282.17,98.2,50.53,458.4,71.47,84.18,151.15,315.85,97.60529411764706,72.1,369.15,156.6,204.12,257.8655555555556,275.23,290.55,109.87142857142858,373.25,406.07,341.62,271.7717391304348,157.62,127.88,95.45,273.1,224.32684210526315,472.9,208.54214285714286,265.16,492.0
198.24,305.8,76.8,53.95,420.65,59.2,67.05,84.4,270.7,93.72117647058823,73.17,377.1,141.0,209.2,250.6047368421053,273.25,163.14434782608694,99.06625,383.3,355.46,211.2,491.3,132.64000000000001,120.2,206.1,205.6,238.1547619047619,342.8,245.23888888888885,268.97,426.45
198.97,313.8,68.75,50.42,418.45,62.0,35.16,80.4,266.88,87.35588235294117,78.53,344.6,188.45,228.65,247.517,266.77,162.82454545454544,96.55625,369.48,321.71,204.3,468.35,123.8,140.85,179.3,233.23,215.73545454545456,370.07,447.4,231.98,384.62
159.87,329.57,75.43,41.95,433.32,61.02,29.74,74.18,277.45,82.1335294117647,81.39,320.07,171.52,284.85,225.89999999999998,234.9,156.42954545454546,108.97545454545455,330.35,301.63,181.62,426.5,107.38,103.23,155.8,288.27,444.5,309.82,278.4,207.33,392.68
127.05,346.85,91.28,45.35,441.62,55.92,52.14,94.42,201.88,75.195,77.84,287.15,139.15,296.43,415.3,184.48,349.4,111.22750000000002,244.55,348.42,178.97,436.8,157.18,122.4,142.2,329.5,380.4,322.8,346.3,215.32,386.85
120.03,383.33,107.78,45.9,380.73,56.38,58.01,139.5,172.5,69.38631578947367,76.2,298.2,130.45,318.77,281.06,132.25,298.45,125.06428571428572,226.55,337.41,188.65,388.7,203.35,140.72,150.05,323.48,411.68,396.5,443.9,210.41,405.62
138.4,435.65,123.28,43.88,444.7,67.53,86.77,106.12,183.12,68.679,74.92,346.95,152.95,322.65,292.97,92.85,230.77,122.12588235294118,189.4,341.41,265.3,360.8,219.07,156.4,131.25,184.98,233.43,375.17,311.73,223.18,436.38
78.34,467.9,207.1,37.85,320.35,63.83,105.17,81.72,107.97,62.50238095238094,76.96,274.48,145.93,283.6,233.16,76.43,238.4,112.52315789473683,136.02,200.68,345.25,192.75,272.15,70.2,83.17,79.62,102.8,93.2,184.82,225.08,366.8
66.8,260.73,162.92,24.6,195.15,36.95,80.56,43.38,75.22,64.45,39.62,122.3,117.33,77.78,124.18,62.47,172.8,157.1,102.7,100.83,196.18,75.22,204.28,39.83,43.6,58.5,74.42,48.5,170.3,221.28,128.75
55.74,181.8,86.5,20.6,128.18,21.75,46.37,36.45,57.65,40.55,27.58,98.45,79.88,75.75,82.88,49.0,103.12,119.6,77.62,60.31,99.35,61.58,125.7,23.08,33.73,47.5,41.12,34.3,93.9,89.96,90.72
35.66,106.1,29.1,15.62,55.57,14.2,28.92,24.07,46.08,36.58,13.39,57.98,49.35,131.35,56.25,37.75,50.9,39.25,54.65,33.83,47.5,29.67,72.2,20.8,15.28,31.35,23.55,18.02,82.55,44.01,51.52
21.86,71.47,18.9,16.25,31.05,11.12,28.82,14.45,28.3,34.15,6.94,43.25,36.35,86.97,40.33,28.27,24.75,21.35,42.48,40.58,24.38,27.9,41.88,12.53,9.82,24.65,16.75,10.43,75.78,20.12,36.5
17.82,53.7,16.12,17.12,22.25,11.8,25.11,14.35,27.15,36.1,7.02,39.35,32.28,54.77,33.01,22.62,25.52,20.7,37.35,24.59,22.68,24.28,33.67,17.43,16.7188,20.0,15.47,16.98,75.85,21.8,26.65
21.33,48.17,13.2,18.05,17.85,13.15,22.15,15.05,28.9,35.35,7.1,31.9,27.72,88.17,33.89,20.08,21.28,20.9,39.7,20.71,24.0,24.02,31.4,18.08,8.5,27.5,15.82,14.5,81.32,19.08,25.05
22.8,44.47,14.22,19.75,17.1,13.75,20.04,15.38,31.7,34.48,7.37,28.17,26.05,15.43,35.47,18.93,24.65,19.48,40.55,19.0,29.88,25.93,31.77,16.52,9.8,48.75,18.1,15.5,93.78,21.3,25.65
28.91,116.7,17.03,22.43,24.6,14.45,18.55,23.35,43.8,38.3,16.74,23.98,26.15,201.35,51.31,19.88,29.08,36.15,73.7,19.29,49.67,36.38,46.83,29.32,16.98,100.55,34.9,24.62,242.5,31.13,71.78
38.41,237.25,17.27,23.75,175.4,37.25,29.53,47.8,106.7,48.12,23.87,90.47,33.15,130.08,95.93,21.62,37.1,127.62,129.22,115.51,143.45,70.35,119.82,81.95,49.85,182.23,81.48,150.43,351.88,56.62,239.22
55.58,376.38,29.08,27.2,334.8,80.8,94.79,45.7,160.35,69.95,36.07,152.57,54.35,126.85,126.59,25.48,56.53,181.5,218.25,239.6,329.82,149.22,130.3,137.9,92.35,200.27,132.5,424.7,342.68,98.3,420.77
80.63,373.23,79.55,64.88,391.67,213.18,68.46,45.6,232.4,90.97,51.14,269.3,52.97,158.25,236.76,57.98,92.93,116.14272727272727,312.88,294.49,419.67,206.0,115.95,203.23,119.05,248.15,210.25,397.3,469.6,236.03,289.70869565217396
112.61,392.75,81.78,64.03,303.55,230.07,45.8,208.95,318.45,104.83,68.5,281.3,49.62,176.3,408.91,90.58,138.58,115.88777777777779,356.5,314.58,449.85,232.93,91.03,396.15,139.07,181.35,352.82,289.68833333333333,284.6933333333333,170.09,304.1422727272727
154.56,405.2,140.93,88.65,321.85,142.53,108.39,254.25,323.18,117.1,90.19,276.25,85.05,164.75,272.9456521739131,115.4,155.5,116.15125,383.48,312.54,449.75,293.35,59.1,247.45,255.45,101.22,409.9,412.1,256.8390909090909,174.36,331.3036363636364
252.09,346.32,113.78,78.2,209.65,161.3,50.83,241.7,326.12,114.0,79.07,306.38,137.57,204.85,468.79,146.55,170.8,105.26142857142858,410.25,253.11,404.38,292.57,51.27,320.12,159.8,68.47,378.08,314.68,253.35727272727271,140.39,474.78
