"001_0011","013_0002","013_0006","013_1001","013_1002","013_1004","013_2001","019_0011","023_1004","037_1103","037_5005","065_8001","071_0306","071_1234","071_2002","073_1022","079_2004","083_1013","083_1025","083_2004"
0.4,0.6,1.5,3.7,0.1,0.2,0.5,0.1,0.3,0.7,0.2,0.3,0.2,0,0.2,0.1,0,0,0,1
0.5,0.7,1.8,4.2,0.1,0.1,0.7,0.1,0.2,0.85,0.3,0.35,0.8,0,0.2,0.1,0,0,0,1
0.5,0.9,1.9,3.2,0.3,0.5,0.9,0.5,0.3,1,0.3,0.35,0.2,0.2,0.2,0.1,0,0,0,1
0.5,0.9,2.6,5.8,0.2,1.1,3.4,0.5,0.3,0.6,0.35,0.3,0.2,0.2,0.2,0.1,0,0,0,1
1,1,2.3,4.2,0.2,1.2,1.6,0.6,0.4,0.3,0.3,0.35,0.2,0.3,0.2,0.1,0,0,0,1
1.5,1.1,2.6,2.9,0.4,1.6,0.8,0.7,0.2,0.2,0.3,0.4,0.1,0.1,0.2,0.05,0,0,0,1
1.6,1.1,2.8,1.2,0.4,1.6,1.9,0.7,0.3,0.2,0.4,0.3,0.2,0.2,0.2,0,0,0,0,1
3.4,1,2.2,2.1,0.5,1,4.8,0.6,0.3,0.1,0.35,0.35,0.2,0.2,0.2,0.05,0,0,0,1
3.3,0.9,1.9,3.6,0.4,1.2,2.9,0.5,0.4,0.15,0.35,0.35,0.2,0.2,0.2,0.1,0,0,0,0
2.1,0.7,2.3,5,0.3,1.4,2,0.5,0.3,0.1,0.25,0.35,0.2,0.2,0.15,0.1,0,0,0,1
2.5,0.9,2.4,3.5,0.2,1.5,1.4,0.4,0.4,0.2,0.45,0.3,0.2,0.3,0.2,0.05,0,0,0,0
1.4,1.1,2.6,2.8,0.4,1.7,1.4,0.4,0.4,0.3,0.35,0.35,0.2,0.3,0.2,0.1,0,0,0,1
1.8,1.4,2.3,4.3,0.3,1,1.2,0.4,0.25,0.75,0.4,0.35,0.4,0.4,0.2,0.1,0,0,0,0
1.4,1.1,2,2.4,0.6,0.7,1.2,0.3,0.2,0.85,0.4,0.35,0.6,0.3,0.2,0.05,0,0,0,0
1,1.5,1.8,1.6,0.6,0.7,1.9,0.2,0.35,0.8,0.5,0.7,0.4,0.3,0.3,0.1,0,0,0,0
0.9,0.8,2.1,1.7,0.5,0.9,4.1,0.2,0.202631578947368,0.75,0.45,0.65,0.4,0.3,0.35,0.1,0,0,0,1
0.9,0.7,2.1,1.4,0.6,1,5.2,0.1,0.197368421052632,0.9,0.4,0.6,0.575,0.24,0.5,0.15,0,0,0,0
1,0.7,2.2,1.6,0.5,0.9,6.4,0,0.3,0.5,0.55,0.6,0.9,0.2,0.4,0.1,0,0,0,1
1.1,0.6,2.3,1.9,0.4,1,7.4,0,0.3,0.7,0.4,0.6,0.5,0.2,0.4,0.1,0,0,0,1
0.9,0.6,2.3,2.2,0.5,0.8,6.9,0,0.2,0.4,0.35,0.65,0.7,0.2,0.35,0.05,0,0,0,0.625
0.9,0.675,2,2.5,0.5,1.0875,5.3,0,0.25,0.2,0.4,0.6,0.7,0.2,0.4,0.1,0,0,0,1
1.07142857142857,0.7,2.34,2.5,0.542857142857143,0.9,3.6,0,0.35,0.25,0.35,0.65,0.6,0.1,0.4,0.108333333333333,0,0,0,1
1.07777777777778,0.7,3.8,2.4,0.644444444444444,1.3,2.7,0,0.3,0.3,0.3,0.6,0.5,0.2,0.3,0.125,0,0,0,0
1.4,0.7,3.1,2.8,0.6,1.8,1.3,0,0.35,0.75,0.3,0.7,0.5,0.2,0.35,0.1,0,0,0,0
1,0.7,2.3,3,0.6,1,1.2,0,0.25,0.5,0.4,0.85,1,0.2,0.5,0.1,0,0,0,0
1.2,0.8,2.2,3.4,0.7,1,1.3,0,0.4,0.45,0.45,1.1,0.9,0.2,0.6,0.2,0,0,0,0
2.2,1,2.2,3.9,1.1,1.5,2,0.3,0.4,0.35,0.4,0.95,0.6,0.3,0.5,0.2,0,0,0,0
2.7,1.2,2.7,3.1,1.1,1.9,2.1,0.3,0.25,0.4,0.4,0.55,0.5,0.3,0.4,0.1,0,0,0,1
2.2,1.1,2.6,3.5,1.3,1.8,2.7,0.4,0.35,0.35,0.4,0.4,0.4,0.6,0.45,0.1,0,0,0,1
1.7,1.4,3.1,4.5,1.4,2.4,2.5,0.4,0.25,0.15,0.55,0.4,0.4,0.8,0.35,0.1,0,0,0,1
1.6,1.6,3.2,3.2,1.4,2.4,2.4,0.6,0.3,0.3,1.65,0.4,0.3,0.6,0.3,0.1,1,0,0,1
1.7,1.5,2.7,3.9,1.3,1.6,5.5,0.8,0.3,0.7,1.25,0.4,0.4,0.4,0.35,0.2,0,0,0,1
1.3,1.2,2.2,3,1.4,1.1,6.8,0.6,0.25,1.1,0.5,0.65,0.3,0.6,0.4,0.1,0,0,0,1
1.5,1.2,2.1,6.3,1.3,1,1.7,0.6,0.2,1.9,0.7,0.65,0.3,0.5,0.7,0.1,0,0,0,1
1.5,1.1,2.1,5.5,1.1,0.8,1.8,0.5,0.15,1.8,0.65,0.65,0.4,0.6,0.7,0.1,0,0,0,1
1,0.9,1.8,2.3,1.1,0.7,1.3,0.5,0.3,0.8,0.4,0.6,0.4,0.7,0.65,0.2,0,0,0,1
0.6,0.9,1.9,2,1.1,0.4,1,0.3,0.3,0.55,0.3,0.8,0.7,0.5,1,0.15,0,0,0,1
0.6,0.8,1.8,1.7,0.9,0.5,1,0.3,0.25,0.85,0.3,0.95,0.7,0.4,0.95,0.1,0,0,0,1
0.7,0.7,1.8,1.8,0.9,0.4,1,0.2,0.35,1.3,0.2,1,0.9,0.4,0.9,0.05,0,0,0,1
0.8,0.6,1.5,1.7,0.8,0.3,0.9,0.1,0.25,1.15,0.3,0.85,0.488235294117647,0.3,0.75,0.1,0,0,0,1
0.8,0.6,1.5,1.9,0.8,0.2,0.9,0.1,0.25,0.9,0.3,1,0.7,0.32,0.5,0.1,0,0,0,1
0.9,0.6,1.5,2,0.9,0.2,1.1,0,0.3,0.8,0.4,1,0.8,0.4,0.5,0.15,0,0,0,1
0.8,0.6,1.6,2.4,0.7,0.2,2.7,0,0.2,0.9,0.3,1,0.6,0.3,0.5,0.1,0,0,0,1
0.8,0.6,1.6,2.4,0.6,0.1,3.2,0.1,0.4,0.8,0.4,0.95,0.6,0.3,0.6,0.075,0,0,0,0.875
0.8,0.9625,1.6,2.5,0.5,0.2,2.3,0.1,0.273684210526316,0.6,0.5,0.9,0.6,0.3,0.6,0.116666666666667,0,0,0,1
0.7,2.6,1.59,2.08,0.9,0,2.04,0,0.26578947368421,0.5,0.45,0.9,0.5,0.1,0.7,0.125,0,0,0,1
0.711111111111111,1.1,1.4,2.3,0.844444444444444,0.1,2.3,0.1,0.3,0.6,0.6,0.9,0.5,0.2,0.8,0.15,0,0,0,1
0.6,0.8,1.7,1.3,1.4,0.3,1.7,0.1,0.45,0.6,0.7,0.85,0.3,0.2,0.9,0.1,0,0,0,0
0.5,0.8,1.7,1.3,1.2,0.5,1.6,0,0.4,0.6,0.7,0.95,0.3,0.4,0.4,0.1,0,0,0,0
0.5,1,1.6,1.4,1,0.7,2,0,0,0.7,0.7,0.75,0.3,0,0.3,0.15,0,0,0,0
1.4,0.8,1.4,1.3,0.8,0.5,1.7,0.2,0.3,0.7,0.8,0.5,0.3,0.1,0.25,0.2,0,0,0,1
1.9,0.8,1.2,1.5,0.6,0.3,1,0.4,0.3,0.85,1.5,0.35,0.2,0,0.2,0.2,0,0,0,1
1.3,0.8,2,2.5,0.6,1.2,1.4,0.8,0.55,1,3.05,0.3,0.2,0.1,0.2,0.3,0,0,0,1
0.6,0.8,2.9,1.6,0.6,2.1,1.3,0.5,0.35,1.1,3.4,0.3,0.1,0.2,0.2,0.3,0,1,0,1
0.5,0.8,1.8,1.5,0.7,0.9,1.2,0.5,0.35,1.3,2.45,0.3,0.1,0.1,0.2,0.4,0.5,1,0,1
0.6,0.9,1.8,1.5,0.7,0.8,1.4,0.4,0.35,0.85,1.15,0.3,0.1,0.2,0.2,0.45,0,0,0,1
0.5,0.9,1.4,1.2,0.8,0.6,1.4,0.3,0.35,0.55,1,0.3,0.1,0.1,0.2,0.5,0,0,0,1
0.5,0.9,1.4,1.4,0.8,0.5,1.6,0.4,0.25,0.7,0.7,0.3,0.1,0.1,0.2,0.5,1,0,0,1
0.6,0.8,1.5,1.3,0.8,0.6,0.8,0.3,0.25,0.8,0.45,0.3,0.1,0.1,0.25,0.55,0,0,0,1
0.5,0.9,1.4,2.9,1,0.6,0.7,0.3,0.3,1,0.2,0.3,0.1,0.1,0.2,0.35,0,0,0,1
0.5,0.8,1.3,1.9,1.2,0.4,0.7,0.2,0.45,0.85,0.2,0.3,0.1,0.1,0.2,0.15,0,0,0,1
0.5,0.9,1.3,2.1,1.1,0.4,0.6,0.1,0.4,0.7,0.15,0.3,0.1,0.1,0.2,0.2,0,0,0,1
0.5,1,1.5,2.2,0.9,0.3,0.6,0.1,0.35,0.7,0.2,0.4,0.2,0.1,0.2,0.25,0,0,0,1
0.7,0.9,1.4,3.5,0.8,0.5,0.6,0.1,0.5,0.75,0.2,0.3,0.5,0.255,0.25,0.3,0,0,0,1
0.8,0.8,1.4,2.1,0.7,0.3,0.8,0,0.3,0.7,0.3,0.5,0.475,0.1,0.2,0.3,0,0,0,0
0.9,0.8,1.3,1.7,0.7,0.2,0.8,0.1,0.35,0.55,0.5,0.35,0.8,0,0.25,0.3,0,0,0,0
0.9,0.7,1.3,5.2,0.5,0.1,0.7,0.1,0.35,0.4,0.5,0.4,0.6,0.2,0.2,0.25,0,0,0,1
0.8,0.6,1.3,4.1,0.3,0,0.7,0,0.35,0.4,0.35,0.4,0.7,0.1,0.25,0.1,0,0,0,0.666666666666667
0.6,0.675,1.3,2,0.3,0.575,0.6,0,0.4,0.4,0.7,0.4,0.8,0.2,0.2,0.2,0,0,0,0.833333333333333
0.842857142857143,0.7,1.82,2.82,0.514285714285714,0.6,1.15,0,0.35,0.45,0.9,0.45,1.2,0.3,0.3,0.183333333333333,0,0,0,0.888888888888889
0.888888888888889,0.6,2.4,1.9,0.544444444444444,1,2.2,0,0.35,0.5,0.3,0.3,1.4,0.3,0.3,0.1625,0,0,0,1
0.8,0.6,2.9,2.2,0.7,1.5,1.3,0,0.4,0.5,0.3,0.4,1.5,0.3,0.3,0.1,0,0,0,1
0.9,0.6,2.3,3.4,0.6,0.9,0.9,0.1,0.3,0.7,0.25,0.35,1,0.3,0.25,0.15,0,0,0,0
1,0.6,2.2,2.5,0.5,1.1,0.8,0.2,0.45,1,0.35,0.45,1.3,0.4,0.3,0.2,0,0,0,1
2,0.8,2.1,2.1,0.6,1.3,1.5,0.6,0.4,0.9,0.3,0.4,0.2,0.7,0.3,0.25,0,0,0,1
1.6,2.4,1.8,3.5,1.4,1.2,3.7,0.8,0.4,0.55,0.3,0.35,0.1,0.9,0.3,0.2,0,0,0,1
1.2,3.2,2,2.7,1.3,1.1,3.9,0.9,0.45,0.55,1.3,0.4,0.1,1,0.3,0.15,0,0,0,1
1.1,1.3,2.2,1.7,0.9,1.1,1.4,0.8,0.45,0.4,0.7,0.4,0,2.5,0.3,0,1,0,0,1
0.9,1.1,2.4,1.5,0.9,1.4,0.9,0.7,0.5,0.9,0.75,0.4,0,2.5,0.3,0,0,0,0,1
0.9,1,2,1.5,0.7,1.4,7.1,0.3,0.3,0.6,0.65,0.35,0,0.5,0.3,0,0,0,0,1
1,1,1.6,1.4,0.6,1,3.1,0.3,0.45,0.8,0.5,0.4,0,0.4,0.25,0,0,0,0,1
2.1,0.9,2.1,1.6,0.6,1.5,0.8,0.2,0.4,0.65,0.4,0.35,0,0.4,0.25,0,0,0,0,1
2.7,0.9,2.1,4,0.7,1.3,1.1,0.2,0.4,0.2,0.35,0.4,0,0.1,0.3,0,0,0,0,1
1.4,0.8,1.9,2,1.1,0.6,1.1,0.3,0.3,0.25,0.35,0.35,0,0,0.3,0,0,0,0,1
1,0.9,1.6,3.1,0.8,0.5,0.9,0.4,0.4,0.45,0.3,0.35,0,0,0.25,0.1,0,0,0,1
1,0.8,1.5,4.6,0.7,0.5,0.8,0.4,0.4,0.55,0.4,0.3,0.1,0,0.3,0.1,0,0,0,1
1.1,0.8,1.6,5,0.6,0.3,0.8,0.4,0.55,0.6,2.3,0.4,0,0.1,0.3,0.2,0,0,0,0
1.1,0.7,1.5,3.8,0.6,0.3,0.8,0.3,0.271052631578947,0.85,1.75,0.4,0.235294117647059,0.1,0.3,0.2,0,0,0,1
1.1,0.7,1.5,2.4,0.7,0.2,0.8,0.3,0.278947368421053,0.7,1.7,0.6,0.042857142857143,0.07,0.3,0.1,0,0,0,1
1,0.7,1.5,1.8,0.6,0.2,1,0.2,0.4,0.75,3.75,0.5,0,0,0.3,0.1,0,0,0,1
0.8,0.6,1.3,2.4,0.6,0.1,0.8,0.1,0.3,0.7,0.9,0.5,0,0,0.3,0.1,0,0,0,0
0.6,0.6,1.3,3.2,0.5,0.1,0.9,0,0.3,0.6,0.75,0.55,0.1,0.1,0.3,0.1,0,0,0,0.875
0.5,0.6875,1.2,5.6,0.5,0.3,0.6,0,0.35,0.7,0.7,0.5,0.1,0.1,0.3,0.108333333333333,0,0,0,1
0.728571428571429,1.1,1.67,2.55,0.485714285714286,0.1,1.11,0,0.25,0.65,0.65,0.5,0.1,0.1,0.3,0.133333333333333,0,0,0,1
0.7,0.6,2,2.1,0.533333333333333,0.5,1.4,0,0.35,0.7,0.5,0.6,0.1,0.2,0.3,0.1625,0,0,0,1
0.6,0.6,1.8,1.9,0.4,0.5,1,0,0.4,0.7,0.45,0.6,0.3,0.1,0.3,0.1,0,0,0,1
0.7,0.6,2.1,1.7,0.4,0.7,0.9,0.1,0.2,0.95,0.4,0.55,0.2,0.2,0.25,0.15,0,0,0,1
0.9,0.7,2.3,1.6,0.4,0.9,1,0.3,0.3,1.3,0.4,0.6,0.1,0.2,0.25,0.25,0,0,0,1
1.2,1,1.8,1.6,0.6,1.6,1.7,0.7,0.5,0.95,0.5,1,0,0.5,0.3,0.35,0,0,0,1
2.4,7.9,2.7,1.5,0.9,2.1,1.7,0.7,0.5,0.55,0.45,0.6,0.1,0.7,0.3,0.2,0,0,0,1
2.9,4.2,3,1.5,0.7,1.6,2.1,0.5,0.35,0.35,1.8,0.45,0.1,0.8,0.25,0.15,0,0,0,1
2,2.2,1.8,1.6,0.6,0.9,1.4,0.4,0.4,0.3,1.8,0.4,0,3.8,0.3,0.1,0,0,0,1
1.8,1.8,1.6,1.5,0.6,0.7,1.3,0.2,0.55,0.35,1.25,0.45,0.1,2.8,0.3,0.1,0,0,0,1
1.7,1.4,1.8,1.5,0.4,0.9,0.9,0.3,0.3,0.25,0.9,0.45,0,1,0.3,0.1,0,0,0,1
1.9,1.1,2.2,1.6,0.4,1.5,1.6,0.3,0.4,0.2,0.6,0.4,0,0.3,0.3,0.05,0,0,0,0
1.2,1,2,1.4,0.4,1.2,1,0.3,0.45,0.35,0.35,0.4,0,0.3,0.3,0,0,0,0,1
1,0.9,2.1,1.4,0.5,1.1,1.6,0.2,0.35,0.6,0.4,0.4,0,0.4,0.3,0,0,0,0,1
0.7,1,2.1,1.5,0.6,1,1.4,0.4,0.6,0.65,0.45,0.4,0,0,0.3,0,0,0,0,1
0.4,1.1,1.9,1.9,0.6,0.7,0.9,0.3,0.6,1,0.4,0.4,0,0.1,0.3,0,0,0,0,1
0.6,1,1.6,1.6,0.5,0.3,0.8,0.3,0.65,1.15,0.4,0.5,0.3,0,0.3,0.15,0,0,0,1
0.6,0.8,1.9,1.6,0.5,0.3,0.6,0.2,0.6,0.8,1.9,0.5,0.3,0.1,0.3,0.25,0,0,0,1
0.8,0.7,1.5,1.4,0.6,0.4,0.6,0.2,0.35,0.75,4.35,0.45,0.276470588235294,0.1,0.3,0.2,0,0,0,1
0.6,0.6,1.4,1.3,0.5,0.1,0.7,0.2,0.4,1.1,1.6,0.6,0.142857142857143,0.08,0.3,0.2,0,0,0,1
0.6,0.6,1.2,2.9,0.4,0.1,0.5,0.1,0.5,1.1,1.15,0.6,0.1,0.1,0.25,0.2,0,0,0,1
0.6,0.5,1.3,3.7,0.3,0.2,0.4,0.1,0.4,0.8,0.9,0.6,0.1,0,0.4,0.2,0,0,0,1
0.6,0.6,1.2,2.4,0.4,0,0.4,0.1,0.45,0.55,0.75,0.55,0.1,0,0.5,0.1,0,0,0,1
0.778947368421053,0.65,1.485,2.98,0.521052631578947,0.0625,0.95,0.1,0.45,0.6,0.9,0.6,0.1,0.1,0.5,0.191666666666667,0,0,0,1
0.642857142857143,1.1,1.8,3.6,0.614285714285714,0,1.6,0.1,0.4,0.6,0.8,0.7,0.1,0.1,0.35,0.208333333333333,0,0,0,1
0.6,0.6,1.6,5.8,1.1,0,1,0,0.35,0.5,0.4,0.5,0.2,0,0.4,0.20625,0.0625,0,0,1
0.6,0.6,2,2.5,0.8,0.1,0.8,0.1,0.4,0.6,0.35,0.55,0.2,0.1,0.3,0.2,0,0,0,1
0.7,0.6,1.6,2.4,0.7,0,0.7,0.1,0.45,1.1,0.5,0.85,0.6,0.1,0.3,0.25,0,0,0,1
0.8,0.7,1.8,2.4,0.6,0.1,0.9,0.1,0.4,1.3,0.8,1.1,1.1,0.1,0.3,0.3,0,0,0,1
1.4,0.8,1.9,3.2,0.6,0.5,1.7,0.2,0.4,1.45,0.85,1.15,0.6,0.4,0.35,0.35,0.5,0,0,1
2.1,0.9,1.7,3.8,0.8,0.9,2.2,0.2,0.6,0.55,0.75,0.7,0.2,0.8,0.5,0.4,0,0,0,1
1.8,1,1.6,3.4,1.1,1.1,2.3,0.2,0.7,0.3,0.95,0.55,0.1,1.1,0.5,0.3,0,0,0,1
1.7,0.9,2.6,1.9,0.9,1.4,1.2,0.2,0.75,0.4,1.05,0.4,0.1,1.6,0.3,0.1,0,0,0,1
1.8,1.5,3,2.2,0.8,1.6,1.4,0.4,0.75,0.3,1.9,0.5,0.1,1.8,0.3,0.1,0,0,0,1
1.8,1.4,2.7,2.2,0.7,1.5,3.2,0.7,0.65,0.35,1.8,0.4,0.1,1.8,0.3,0.05,0,0,0,0
5.1,0.9,1.825,2.1,0.6,1.1,3.3,0.3,0.65,0.4,0.65,0.35,0.1,1,0.3,0,0,0,0,0
4.6,0.8,1.9,2,0.6,0.8,2.1,0.3,0.65,0.3,0.4,0.45,0.1,1.1,0.3,0,0,0,0,0
2.6,1.3,1.7,2,0.5,0.8,1.6,0.2,0.5,0.65,0.4,0.4,0.1,0.9,0.3,0,0,0,0,0
1.8,1.2,1.6,7.7,0.9,0.8,1.3,0.4,0.35,0.5,0.4,0.4,0.2,0.4,0.3,0.1,0,0,0,0
0.9,0.8,1.8,4.3,0.8,0.7,1.3,0.3,0.35,0.45,0.35,0.5,0.3,0.5,0.3,0.1,0,0,0,1
0.5,0.8,1.9,10.2,0.7,0.7,1.2,0.4,0.4,0.75,0.3,0.5,0.6,0.4,0.3,0.15,0,0,0,1
0.7,0.8,1.9,14.1,0.7,0.6,1.1,0.3,0.4,1.3,0.3,1,0.3,0.2,0.4,0.2,0,0,0,1
0.9,0.8,1.8,6.2,0.8,0.5,1.2,0.3,0.25,1,0.35,0.95,0.5,0.4,0.5,0.2,0,0,0,1
1,0.7,1.7,4.8,0.8,0.5,0.9,0.4,0.45,2.1,0.7,1.1,0.6375,0.25,0.4,0.25,0,0,0,1
1.1,0.8,1.6,3.5,0.7,0.4,0.8,0.3,0.25,1,0.8,0.95,0.5,0.1,0.5,0.2,0,0,0,1
1,0.7,1.6,3.1,0.5,0.3,0.7,0.2,0.35,0.7,0.5,1,1.2,0.1,0.5,0.2,0,0,0,1
0.8,0.7,1.4,2.8,0.5,0.1,0.6,0.1,0.25,0.7,0.65,0.9,0.8,0.2,0.5,0.1,0,0,0,1
0.7,0.8125,1.3,2,0.5,0.2125,0.6,0.1,0.35,0.7,0.5,0.9,0.9,0.3,0.5,0.183333333333333,0,0,0,1
0.885714285714286,1.4,1.7,3.34,0.514285714285714,0,1.4,0.1,0.35,0.55,0.4,0.9,1.6,0.2,0.4,0.208333333333333,0,0,0,1
0.777777777777778,0.8,1.7,5.9,0.655555555555556,0,2.2,0.1,0.2,0.5,0.4,0.9,1.4,0.2,0.4,0.2125,0,0,0,1
0.7,0.7,1.7,3.4,0.5,0.1,1.7,0.1,0.2,0.55,0.45,0.95,1.7,0.2,0.5,0.1,0,0,0,1
0.9,0.7,1.8,3,0.4,0.3,1.3,0.1,0.4,0.7,0.7,1.1,1.8,0.2,0.65,0.25,0,0,0,1
1,0.7,2.5,2.2,0.5,0.3,1.4,0.4,0.3,1,0.7,1.55,1.2,0.3,1,0.4,0,0,0,1
1.1,1,3.2,2.2,0.5,1.5,1.8,0.7,0.4,0.85,0.55,1.25,0.9,0.3,1,0.4,0,0,0,1
2.5,1.4,3.3,2.3,0.6,2.4,2.2,0.6,0.45,0.45,0.5,1,0.6,0.5,1.5,0.35,0,0,0,1
3.9,1.3,2.9,2.1,1.2,2.4,2.7,0.8,0.5,0.45,1.075,0.95,0.3,0.9,1.5,0.25,0.5,0,0,1
11.9,1.3,2,2,1,1.2,2.3,0.7,0.25,0.35,0.90625,0.65,0.3,0.9,1.3,0.177083333333333,0,0,0,1
2.5,1.2,2.7,1.9,0.7,1.9,1.6,0.6,0.35,0.2,0.777083333333333,0.5,0.2,1.4,0.85,0.170833333333333,0,0,0,1
2.2,2.2,2.5,1.8,0.9,1.7,1.6,0.5,0.35,0.25,0.55,0.45,0.2,2.6,0.6,0.2,0,0,0,1
2.2,1.5,2.3,1.6,0.9,1.5,0.9,0.4,0.45,0.25,0.35,0.5,0.2,2.2,0.5,0.2,0,0,0,1
2.8,1.1,2.5,1.6,0.7,1.5,0.8,0.4,0.3,0.2,0.3,0.5,0.2,1.6,0.5,0.15,0,0,0,0
1.9,1.1,3,1.5,0.8,1.3,1.1,0.3,0.4,0.4,0.35,0.5,0.2,1.3,0.45,0.1,0,0,0,0
1.1,1.3,2.5,1.6,0.7,1.7,1.3,0.6,0.3,0.6,0.3,0.55,0.2,1,0.7,0.15,0,0,0,0
0.5,1.2,2.4,1.7,0.5,1.2,1.3,1.4,0.35,0.7,0.25,0.8,0.3,1,0.8,0.15,0,0,0,1
0.4,1,2.2,2,0.4,0.7,1.2,0.7,0.35,0.65,0.2,0.7,0.3,0.9,0.95,0.35,0,0,0,1
0.5,0.8,1.7,1.8,0.5,0.5,0.8,0.6,0.4,0.9,0.2,1.1,0.5,0.6,0.9,0.2,0,0,0,1
0.5,0.731818181818182,2.1,2.2,0.5,0.6,0.6,0.4,0.276315789473684,0.85,0.2,1.15,0.61875,0.6,0.95,0.2,0,0,0,1
0.8,0.680952380952381,2.5,1.8,0.6,0.6,0.5,0.3,0.28421052631579,0.7,0.3,1.4,1.01428571428571,0.46,0.6,0.1,0,0,0,1
1,0.71,2.8,1.8,0.7,0.9,0.6,0.2,0.4,0.7,0.45,1.35,1.6,0.4,0.5,0.1,0,0,0,1
1.1,0.594736842105263,2.5,1.9,0.7,0.8,0.4,0.1,0.35,1.1,0.9,1.2,1.7,0.3,0.5,0.1,0,0,0,1
1,0.572222222222222,2.1,5.3,0.7,0.6,0.4,0.1,0.3,1.15,0.9,1.15,1.6,0.3,0.4,0.15,0,0,0,1
1,0,2,4.7,0.6,0.6625,0.4,0.1,0.3,0.9,0.8,1,1.1,0.2,0.4,0.133333333333333,0,0,0,1
1.07142857142857,1.24444444444444,2.37,3.06,0.871428571428571,0.2,0.96,0.1,0.35,0.95,0.85,1.15,1,0.2,0.45,0.166666666666667,0,0,0,1
1,0.761111111111111,2.9,1.8,1.02222222222222,0.2,0.9,0.1,0.3,0.8,0.9,1.1,1.7,0.5,0.3,0.19375,0,0,0,1
1,0.673684210526316,2.3,2.4,1.3,0.9,0.7,0.2,0.4,0.75,0.75,1.25,2.2,0.2,0.45,0.1,0,0,0,1
1.1,0.678947368421053,2.6,2.6,1.1,1.1,0.7,0.2,0.45,1.05,0.7,1.3,1.5,0.3,0.6,0.25,0,0,0,1
1.3,0.731578947368421,3.1,2.6,1,1.7,0.8,0.3,0.4,0.95,0.85,1.5,1.5,0.6,1,0.3,0,0,0,1
1.7,0.905263157894737,3.6,3.6,1.3,2.4,1,0.5,0.3,0.85,1.2,1.8,0.7,0.6,0.95,0.4,0,0,0,1
9.8,0.7,3.6,3.7,1.3,2.3,1,0.9,0.45,0.65,4.75,1.05,0.5,0.6,0.7,0.4,0,0,0,1
3.2,1.46666666666667,3,2.7,1.9,2,3.1,1.2,0.4,0.9,4.55,0.8,0.4,1,1,0.45,0,0,0,1
3,1.26818181818182,2.2,3.3,1.7,1.3,3,0.530769230769231,0.4,0.65,2.85,0.6,0.3,1.3,0.85,0.4,0,0,0,1
2.3,2.4,2.1,2.9,1.4,1.3,4.9,0.6,0.35,0.75,1.5,0.6,0.3,1,0.75,0.3,0,0,0,1
1.7,1.2,2.2,1.9,1.2,1.4,5.3,0.6,0.55,1,0.75,0.5,0.3,1,0.45,0.2,0,0,0,1
1.4,1.1,2.4,2.2,1.2,1.7,3.3,0.6,0.4,0.95,0.45,0.45,0.3,2.7,0.5,0.2,0,0,0,1
1.2,1.1,2.2,2.5,1,1.7,2.9,0.5,0.5,1.05,0.35,0.55,0.3,1.4,0.5,0.25,0,0,0,1
1.2,1.1,2.7,3.6,1.2,1.6,1.9,0.5,0.45,0.45,0.25,0.5,0.3,1.2,0.45,0.35,0,0,0,1
1,1,1.9,3.8,1.6,1.6,1.7,0.4,0.25,0.25,0.15,0.5,0.5,1.3,0.55,0.15,0,0,0,1
0.6,1.1,1.8,3.8,1.5,1.2,1.4,0.5,0.45,0.2,0.2,0.5,0.4,0.8,0.65,0.1,0,0,0,1
0.5,1.1,1.7,3.6,1.3,0.8,1.3,0.4,0.2,0.25,0.1,0.6,0.6,0.9,0.65,0.1,0,0,0,1
0.6,0.8,1.8,3.4,1,0.7,1.2,0.3,0.25,0.3,0.1,0.7,0.8,0.6,0.8,0.1,0,0,0,1
0.8,0.8,1.7,2.8,0.9,0.7,1,0.3,0.25,0.35,0.1,0.75,0.513333333333333,0.7,0.75,0.1,0,0,0,0
0.7,0.8,1.6,2.9,1,0.6,0.8,0.2,0.2,0.5,0.2,0.9,0.557142857142857,0.5,0.6,0.15,0,0,0,0
0.9,0.7,1.5,2.5,0.9,0.4,0.8,0.2,0.45,0.4,0.2,0.9,0.4,0.5,0.6,0.1,0,0,0,0
0.9,0.7,1.5,1.6,0.9,0.3,0.5,0.2,0.4,0.5,0.2,0.9,0.4,0.4,0.4,0.1,0,0,0,0
0.5,0.6,1.4,1.6,0.9,0.2,0.6,0.2,0.3,0.55,0.2,1.05,0.7,0.4,0.45,0.05,0,0,0,0.25
0.5,0.9125,1.3,1.6,1,0.3125,0.5,0.1,0.35,0.4,0.1,1.1,0.6,0.4,0.3,0.1,0,0,0,1
0.642857142857143,2.1,1.58,2.33,0.957142857142857,0.3,1.07,0,0.35,0.25,0.15,0.95,0.5,0.4,0.4,0.091666666666667,0,0,0,1
0.544444444444444,0.9,1.8,1.7,1.01111111111111,0.2,1.3,0,0.25,0.4,0.2,1.1,0.4,0.3,0.4,0.11875,0,0,0,0
0.5,0.7,1.5,2,1.2,0.3,0.8,0.1,0.55,0.3,0.2,1.1,0.7,0.3,0.45,0.1,0,0,0,0
0.6,0.8,1.7,2.2,1,0.2,0.7,0.1,0.35,0.3,0.2,1.1,1.2,0.4,0.5,0.1,0,0,0,0
0.6,0.9,1.7,2.6,0.8,0.2,0.8,0.1,0.45,0.25,0.15,1.35,0.9,0.3,0.55,0.1,0,0,0,0
